$GPRMC,123479.600,A,4559.7640,N,12270.3100,W,063.07,340.84,091208,,,S*65
$GPRMC,123479.800,A,4559.7690,N,12270.3100,W,063.92,344.19,091208,,,S*6A
$GPRMC,123480.000,A,4559.7760,N,12270.3100,W,064.83,347.49,091208,,,S*6B
$GPRMC,123480.200,A,4559.7830,N,12270.3100,W,065.23,350.71,091208,,,S*65
$GPRMC,123480.400,A,4559.7840,N,12270.3100,W,066.19,353.05,091208,,,S*6E
$GPRMC,123480.600,A,4559.7900,N,12270.3100,W,067.19,355.53,091208,,,S*6D
$GPRMC,123480.800,A,4559.7970,N,12270.3100,W,067.13,359.27,091208,,,S*61
$GPRMC,123481.000,A,4559.8040,N,12270.3100,W,067.56,004.26,091208,,,S*66
$GPRMC,123481.200,A,4559.8100,N,12270.3100,W,067.29,007.90,091208,,,S*67
$GPRMC,123481.400,A,4559.8120,N,12270.3100,W,067.54,012.92,091208,,,S*6F
$GPRMC,123481.600,A,4559.8170,N,12270.3100,W,067.82,016.67,091208,,,S*6D
$GPRMC,123481.800,A,4559.8240,N,12270.3100,W,068.48,020.83,091208,,,S*65
$GPRMC,123482.000,A,4559.8260,N,12270.3100,W,069.17,025.30,091208,,,S*6A
$GPRMC,123482.200,A,4559.8310,N,12270.2900,W,069.63,028.66,091208,,,S*6A
$GPRMC,123482.400,A,4559.8380,N,12270.2800,W,070.91,032.09,091208,,,S*63
$GPRMC,123482.600,A,4559.8450,N,12270.2800,W,072.14,034.97,091208,,,S*65
$GPRMC,123482.800,A,4559.8460,N,12270.2800,W,071.51,038.56,091208,,,S*6B
$GPRMC,123483.000,A,4559.8510,N,12270.2800,W,071.80,041.92,091208,,,S*6E
$GPRMC,123483.200,A,4559.8530,N,12270.2800,W,071.29,043.86,091208,,,S*6A
$GPRMC,123483.400,A,4559.8590,N,12270.2700,W,069.17,046.33,091208,,,S*66
$GPRMC,123483.600,A,4559.8600,N,12270.2500,W,067.76,050.09,091208,,,S*6B
$GPRMC,123483.800,A,4559.8660,N,12270.2500,W,066.06,052.75,091208,,,S*6C
$GPRMC,123484.000,A,4559.8670,N,12270.2500,W,064.97,055.92,091208,,,S*66
$GPRMC,123484.200,A,4559.8670,N,12270.2400,W,064.61,060.04,091208,,,S*65
$GPRMC,123484.400,A,4559.8730,N,12270.2300,W,063.67,064.09,091208,,,S*69
$GPRMC,123484.600,A,4559.8740,N,12270.2300,W,063.16,068.76,091208,,,S*6E
$GPRMC,123484.800,A,4559.8740,N,12270.2300,W,063.23,073.58,091208,,,S*60
$GPRMC,123485.000,A,4559.8740,N,12270.2100,W,063.61,078.31,091208,,,S*69
$GPRMC,123485.200,A,4559.8740,N,12270.2000,W,064.07,082.55,091208,,,S*6A
$GPRMC,123485.400,A,4559.8740,N,12270.2000,W,064.36,086.76,091208,,,S*6B
$GPRMC,123485.600,A,4559.8740,N,12270.2000,W,064.52,091.92,091208,,,S*67
$GPRMC,123485.800,A,4559.8740,N,12270.1900,W,064.75,096.73,091208,,,S*6E
$GPRMC,123486.000,A,4559.8740,N,12270.1700,W,065.01,101.12,091208,,,S*61
$GPRMC,123486.200,A,4559.8690,N,12270.1700,W,065.53,104.93,091208,,,S*64
$GPRMC,123486.400,A,4559.8680,N,12270.1700,W,065.03,109.31,091208,,,S*63
$GPRMC,123486.600,A,4559.8630,N,12270.1600,W,065.29,114.03,091208,,,S*6E
$GPRMC,123486.800,A,4559.8610,N,12270.1400,W,065.32,118.92,091208,,,S*6E
$GPRMC,123487.000,A,4559.8610,N,12270.1400,W,065.40,124.36,091208,,,S*63
$GPRMC,123487.200,A,4559.8560,N,12270.1400,W,065.82,128.55,091208,,,S*62
$GPRMC,123487.400,A,4559.8490,N,12270.1300,W,066.15,132.85,091208,,,S*66
$GPRMC,123487.600,A,4559.8470,N,12270.1200,W,066.38,137.38,091208,,,S*67
$GPRMC,123487.800,A,4559.8420,N,12270.1200,W,066.68,141.95,091208,,,S*6F
$GPRMC,123488.000,A,4559.8350,N,12270.1200,W,067.20,145.90,091208,,,S*64
$GPRMC,123488.200,A,4559.8340,N,12270.1200,W,067.82,149.01,091208,,,S*6B
$GPRMC,123488.400,A,4559.8280,N,12270.1200,W,068.41,149.81,091208,,,S*68
$GPRMC,123488.600,A,4559.8210,N,12270.1200,W,068.35,148.93,091208,,,S*62
$GPRMC,123488.800,A,4559.8200,N,12270.1000,W,066.24,146.88,091208,,,S*65
$GPRMC,123489.000,A,4559.8140,N,12270.0900,W,064.64,144.41,091208,,,S*62
$GPRMC,123489.200,A,4559.8080,N,12270.0900,W,063.49,141.24,091208,,,S*63
$GPRMC,123489.400,A,4559.8070,N,12270.0900,W,062.22,138.05,091208,,,S*6B
$GPRMC,123489.600,A,4559.8010,N,12270.0900,W,061.42,134.28,091208,,,S*69
$GPRMC,123489.800,A,4559.8000,N,12270.0900,W,061.01,129.88,091208,,,S*67
$GPRMC,123490.000,A,4559.8000,N,12270.0800,W,060.40,125.47,091208,,,S*6D
$GPRMC,123490.200,A,4559.8000,N,12270.0600,W,059.19,120.55,091208,,,S*61
$GPRMC,123490.400,A,4559.7940,N,12270.0600,W,058.62,114.77,091208,,,S*6F
$GPRMC,123490.600,A,4559.7930,N,12270.0600,W,058.22,109.16,091208,,,S*65
$GPRMC,123490.800,A,4559.7930,N,12270.0500,W,058.24,104.14,091208,,,S*61
$GPRMC,123491.000,A,4559.7930,N,12270.0300,W,058.70,098.71,091208,,,S*68
$GPRMC,123491.200,A,4559.7930,N,12270.0300,W,058.76,094.18,091208,,,S*6F
$GPRMC,123491.400,A,4559.7930,N,12270.0300,W,059.16,089.82,091208,,,S*61
$GPRMC,123491.600,A,4559.7930,N,12270.0200,W,059.35,085.10,091208,,,S*64
$GPRMC,123491.800,A,4559.7980,N,12270.0100,W,059.40,080.17,091208,,,S*62
$GPRMC,123492.000,A,4559.8000,N,12270.0100,W,059.71,075.46,091208,,,S*6B
$GPRMC,123492.200,A,4559.8000,N,12270.0100,W,060.01,070.73,091208,,,S*67
$GPRMC,123492.400,A,4559.8000,N,12269.9900,W,060.24,065.59,091208,,,S*63
$GPRMC,123492.600,A,4559.8050,N,12269.9800,W,059.46,060.96,091208,,,S*6D
$GPRMC,123492.800,A,4559.8060,N,12269.9800,W,059.62,055.82,091208,,,S*65
$GPRMC,123493.000,A,4559.8110,N,12269.9800,W,059.86,051.28,091208,,,S*64
